,company_name,description,href,full_complain
106,betnacional,Quero entra em minha conta e não consigo ,nao-consigo-entrar-na-minha-conta_TWvvUlOoT1I8j-PG,Olá bom dia meu nome celia Candido gostaria de pedir uma revisão em todas as minhas portas do dia 02/08/2022 até o dia 04/08/2022 quando faço as minhas portas só dá perdida não está aparecendo a opção antes do intervalo já vai pro intervalo final de o jogos está empate 1.1 lá aparece 5.5 o 3.3
107,betnacional,"Site vem travando, quando tamos ganhando as apostas Sempre que tô ganhando 90% da pule o site tira , o saldo que estou ganha",site-ta-travando_mxlhDrV3whawMlvN,Quero entra em minha conta e não consigo 
108,betnacional,"Boa noite, estava assistindo o jogo hoje de noite do vellez e talleres e tinha 790 na conta, eu apenas tinha selecionado e simulad",aposta-indevida_lkUV5A7VqIjh_fn2,"Site vem travando, quando tamos ganhando as apostas Sempre que tô ganhando 90% da pule o site tira , o saldo que estou ganhando Até da erro nas nossas apostas Colocar pra encerar tb não vai Covardia com o consumido que opta jogar pelo site que se acompanha a partida com direito a cancelar no decorrer da partida "
109,betnacional,"Boa noite, estava assistindo o jogo hoje de noite do vellez e talleres e tinha 790 na conta, eu apenas tinha selecionado e simulad",aposta-nao-encerrada_xVIjQX2tUOmm74Ek,"Boa noite, estava assistindo o jogo hoje de noite do vellez e talleres e tinha 790 na conta, eu apenas tinha selecionado e simulado a aposta, eu não apertei e do nada ficou uma rodinha laranja carregando e disse que aposta havia sido feita, imediatamente fui cancelar aposta e aparecia retorno de 600 e pouco então no desespero apertei pois vi que meu saldo havia sumido sem minha autorização e já apareceu que voltaria apenas 37 reais, achei um absurdo, eu nem cheguei a apertar para confirmar e comeram meu saldo, sendo que eu achava que era um aplicativo confiável, indicando pra amigos, e do nada aconteceu isso comigo e no resumo ainda diz valores totalmente diferentes entendo que oscila mas não podem tirar algo sem que a gente tenha concordado. Espero que resolva e que meu saldo de 790 seja resolvido por gentileza pois estou 1 semana com aplicativo fazendo simulações e não tinha acontecido isso. Pelo print vocês confirmam que não tem sentido a pessoa arriscar 790 para receber 891, ou seja tiraram meu saldo de maneira indevida. Entrei em contato com a empresa pelo site e eles foram extremamente grosseiros, cortando logo o assunto e dizendo que a aposta foi feita, claro que foi feita porém sem minha autorização, segue os prints da conversa  Peço que entrem em contato comigo para resolver 91 982580578 whatsapp"
110,betnacional,"ABSURDO o q acontece na plataforma! Já perdi mais de 5 apostas pq qdo sai o gol , o site simplesmente desatualiza!!!! Ao invés de ",betnacional-e-o-pior-site-de-apostas_bU5jZTItpukjgjI-,"Boa noite, estava assistindo o jogo hoje de noite do vellez e talleres e tinha 790 na conta, eu apenas tinha selecionado e simulado a aposta, eu não apertei e do nada ficou uma rodinha laranja carregando e disse que aposta havia sido feita, imediatamente fui cancelar aposta e aparecia retorno de 600 e  pouco então no desespero apertei pois vi que meu saldo havia sumido sem minha autorização  e já apareceu que voltaria apenas 37 reais, achei um absurdo, eu nem cheguei a apertar para confirmar  e comeram meu saldo, sendo que eu achava que era um aplicativo confiável, indicando pra amigos, e do nada aconteceu isso comigo e no resumo ainda diz valores totalmente diferentes entendo que oscila mas não podem tirar algo sem que a gente tenha concordado. Espero que resolva e que meu saldo de 790 seja resolvido por gentileza pois estou 1 semana com aplicativo fazendo simulações e não tinha acontecido isso. Pelo print vocês confirmam que não  tem sentido a pessoa arriscar 790 para receber 891, ou seja [Editado pelo Reclame Aqui]am meu saldo de maneira indevida. Peço que entrem em contato comigo para resolver 91 982580578 whatsapp"
111,betnacional,"Então Oque Acontece é Que Eles Sempre Trava o Jogo Quando o Cliente está Ganhado,a Maioria das Vezes Agente não tem nem o direito ",resultados_WuMEh9dAgS32Y-5O,"ABSURDO o q acontece na plataforma! Já perdi mais de 5 apostas pq qdo sai o gol , o site simplesmente desatualiza!!!! Ao invés de atualizar , ele volta no placar anterior,  SURREAL. Palmeiras empatou o jogo agora com o Atl MG aos 88 min, e qdo fui ver, voltou à  1 x 0 e com 45 min do 1 tempo. Segue o print do horário do jogo e do meu celular, às 23 hs tava mostrando o placar das 22 hs. Como gerenciar a aposts ASSIM ? Última aposta q eu faço,  é disparado o pior de TODOS q já usei"
112,betnacional,Quero entra na minha conta nem entra em contato ,nao-estou-conseguindo-entra-na-minha-conta-nem-no-chat_HCnHTXfsl1QaFQM6,"Então Oque Acontece é Que Eles Sempre Trava o Jogo Quando o Cliente está Ganhado,a Maioria das Vezes Agente não tem nem o direito de Encerra a posta"
113,betnacional,"Pser fiz 2 pix dia 29 o valor de 20,00 e outro de 22,00 hoje já é 03 e meu pix nunca caiu pra mim fazer minha aposta eu estou tris",fiz-2-pix-no-valor-de-2000-e-outro-de-2200reais-so-que-nunca-caiu_toumb-9I_0s-2Qm4,Quero entra na minha conta nem entra em contato 
114,betnacional,Eu fiz uma sequência de jogos e um jogo não estava ao vivo foi conferido o time ganhou de 2 x 0 e eles colocaram vermelho e não me,ganhei-os-jogos-e-nao-pagaram_ld-gfikyBA4-N79N,"Pser fiz 2 pix dia 29 o valor de 20,00 e outro de 22,00 hoje já é 03 e meu pix nunca caiu pra mim fazer minha aposta eu estou triste pq dinheiro não tá fácil e acontecer isso quero meu crédito isso e [Editado pelo Reclame Aqui] pq fiz pix por favor resolva meu problema pq toda horas faço depósito pra aposta "
115,betnacional,"Tenho reclamações em aberto com essa empresa, era cliente pedi para excluir meu cadastro pelo motivo que nao estava conseguindo me",jogo-responsalve-nao-funciona--o-atendimento-horrivel_D335ONEG0f0xi4LA,Eu fiz uma sequência de jogos e um jogo não estava ao vivo foi conferido o time ganhou de 2 x 0 e eles colocaram vermelho e não me pagaram a minha aposta 
116,betnacional,"Sou cadastrado na bet nacional e não estou conseguindo acessar, lá pede para mim colocar os meus dados novamente,  aí coloco e mes",eu-ja-sou-cadastrado-na-bet-nacional-e-mesmo-assim-nao-estou-conseguindo-acessar_Ic5N_GLhB66TPvqC,"Tenho reclamações em aberto com essa empresa, era cliente pedi para excluir meu cadastro pelo motivo que nao estava conseguindo me conter, dai entao cancelaram meu cadastra so que continuaram me mandando ofertas,como sabem a tentaçao desse tipo de jogo é muita, pedi para voltar minha conta, dai ativaram minha conta sem perguntar nada.foi feito o pedido para exclusao, entao se realmente o jogo responsável  existisse com certeza nao teriam deixado voltar,como isso gastem o dinheiro que nao podia.na outra reclamação responderam falando que a equipe tecnica ira entrar em contato comigo, so que mais de 20 dias e nada."
117,betnacional,não estou conseguindo acessar a conta e nem ganhei ou bônus depois que fiz ou deposito ,acesso-a-conta_29IAe19Ie9yotAEU,"Sou cadastrado na bet nacional e não estou conseguindo acessar, lá pede para mim colocar os meus dados novamente,  aí coloco e mesmo assim não entra "
118,betnacional,Coloquei minha senha certo nao entrou mesmo assim fui fiz todas etapas pra troca no gmail troquei e n ta entrando querp saber pois,nao-estou-conseguindo-entra-na-minha-conta_3rGxXGjOQuvtEmQ_,não estou conseguindo acessar a conta e nem ganhei ou bônus depois que fiz ou deposito 
119,betnacional,Estou com meu filho de 2 semanas receinacido pra compra as medicações dele e a betnacional não tá liberando meu dinheiro pq disse ,ola-boa-noite-estou-precisando-resolver-meu-problema-com-urgencia_fMKoLCEdpbEAzKcO,Coloquei minha senha certo nao entrou mesmo assim fui fiz todas etapas pra troca no gmail troquei e n ta entrando querp saber pois ganhei algumas aposta achei muito estranhoo 
120,betnacional,"Durante o meu acompanhamento dos jogos que estava fazendo por conta das minhas apostas, resolvi finalizar e encerrar uma delas sem",nao-consegui-finalizar-a-aposta_y0ic0_PpwV6G5WsZ,Estou com meu filho de 2 semanas receinacido pra compra as medicações dele e a betnacional não tá liberando meu dinheiro pq disse que meu CPF está com bloqueio administrativo ir eu nem seio oq e isso estou precisando do meu dinheiro meu filho tá precisando dos remédios me ajudem aí por favor gente eles pediram pra entra em contato com vocês ir eu vim vou manda os plint das conversas que eles me mandou ir às conversa que eu mandei 
121,betnacional,O site não está funcionando no meu aqui nos outros estão funcionando pq ?,nao-ta-carregando-o-site_IWxXB60O4IO6Spw4,"Durante o meu acompanhamento dos jogos que estava fazendo por conta das minhas apostas, resolvi finalizar e encerrar uma delas sem sucesso, cada vez que eu tentava finalizar a aposta aparecia uma mensagem de erro falando que o valor não estava correto. Como assim o valor não está correto a proposta para finalizar a aposta vem da plataforma, se teve erro de valores a culpa não é minha, o jogo acabou e eu não consegui finalizar a aposta durante várias tentativas, isso é manipulação e[Editado pelo Reclame Aqui].Quero que seja resolvido e pago o valor que eu consegui fazer o print em umas das tentativas."
122,betnacional,"Fiz um bilhete com 5 times, 3 bateram os resultados colocados antecipadamente. Apareceu a opção de encerrar o bilhete com um deter",encerramento-antecipado-nao-pago_oM2kelYnlv2yFuE9,O site não está funcionando no meu aqui nos outros estão funcionando pq ?
123,betnacional,"Eu apostei no Jogo Fluminense pela copa do Brasil e numa aposta que a plataforma disponibiliza, tava lá( pra quem vencer o Segundo",titulos-das-apostas-personalizada-sao-mal-explicadas_Q-XEjvhRY2_HoGn3,"Fiz um bilhete com 5 times, 3 bateram os resultados colocados antecipadamente. Apareceu a opção de encerrar o bilhete com um determinado valor (9.25) mas até agora não recebi meu valor. Conversei com o suporte duas vezes, uma me disseram para esperar terminar todos os jogos até aparecerem na sumula. Esperei até encerrar e não recebi o valor. Tentei novamente, reportei o suporte o problema mas disseram que todos os jogos deveriam ter dado como ""vitória"" de acordo com o que coloquei no bilhete mas eu encerrei ANTECIPADO, logo não faz sentido ter que esperar acertar todos do bilhete, e sim de acordo com o tempo em que encerrei, que foi antes de 2 jogos dos 5 no bilhete terminarem. No caso, acertei 3 jogos e peguei o valor antecipado."
124,betnacional,"fiz uma pule e ganhei nos 4 jogos da serie A do dia 30/07, ganhei 58 reais e quando saquei como sempre fiz, na mesma conta, no mes",saque-nao-depositado_lsCs7b2e1AE2OJKy,"Eu apostei no Jogo Fluminense pela copa do Brasil e numa aposta que a plataforma disponibiliza, tava lá( pra quem vencer o Segundo tempo ) Fluminense ou Fortaleza, ainda estava na metade do segundo tempo futebol é imprevisível, coloquei vitória do Fluminense, e eu perdi aposta, eu não acho que seja erro meu , pois Fluminense além de Ganhar o Jogo venceu no segundo tempo segurando o resultado eu perdi 100 reias pra vocês por uma aposta personalizada mal mas muito mal explicada em relação ao Jogo ! Quero Um reembolso ou a vitória da porcentagem que estava no momento em que eu fiz a aposta ! Pois no momento em que eu apostei o Fortaleza fez um gol que foi anulado pra se ver como eles poderiam virar o Jogo "
125,betnacional,"Pessima casa de apostas,fui [Editado pelo Reclame Aqui] varias vezes no futebol virtual,uma ganhei e falaram que problema no sevidor se o jogo nao tive",apostas-manipuladas_2csrdf52iyWxnwMM,"fiz uma pule e ganhei nos 4 jogos da serie A do dia 30/07, ganhei 58 reais e quando saquei como sempre fiz, na mesma conta, no mesmo pix, no meu nome que é o mesmo da conta, por favor resolvam!! até agora nada na minha conta e foi o primeiro saque do dia."
126,betnacional,"Boa tarde , fiz um jogo no cruzeiro v Brusque e apostei no 0.5 e o Brusque fez 1x0 no cruzeiro e deu como q eu perdi , o que devo ",acertei_-kXOeQTyKJ1lqGyK,"Pessima casa de apostas,fui [Editado pelo Reclame Aqui] varias vezes no futebol virtual,uma ganhei e falaram que problema no sevidor se o jogo nao tivesse acabado entenderia,mas o jogo chegou no final e com vitoria,agora tres apostas mudaram a odd no momento o odd 1,47 por exemplo com o time perdendo de 2x0 isso nao existe apostei pq o yime era favorito por isso a odd baixa quando apostei mudou..e mais duas de odd acima de 4 quando apostei baixaram mais da metade..o site eh muito ruim,façam o teste pra ver..nessa me levaram mais de 500 que sei que nao vao devolver.cuidado nao apostem pra depois nao ficar na mesma situaçao..nunca mais."
127,betnacional,"Fiz uma aposta onde o jogo mostrava uns 18 minutos do 1 tempo e estava 2x0 e coloquei acima de 2,5 no primeiro tempo e uns 5 minut",site-mostrava-um-tempo-de-jogo-e-quando-apostei-era-outro_TZUqeGetpdeRQiBu,"Boa tarde , fiz um jogo no cruzeiro v Brusque e apostei no 0.5 e o Brusque fez 1x0 no cruzeiro e deu como q eu perdi , o que devo fazer ? "
128,betnacional,No dia 29/07/2022 fiz uma aposta de vários times um combinado e todos deram certo e a bet nacional está alegando que está aguardan,nao-sabe-o-resultado_8mRNKgMs7tYDrGiF,"Fiz uma aposta onde o jogo mostrava uns 18 minutos do 1 tempo e estava 2x0 e coloquei acima de 2,5 no primeiro tempo e uns 5 minutos depois informava que o tempo tinha acabado e que tinha perdido.Quero meu reembolso do valor."
129,betnacional,Fiz uma aposta de 10$ reais em múltiplas de 7 times ganhei os 7 palpites  mais o jogo do newcastle city continua pendente sem cobe,ate-agora-nao-recebi-o-dinheiro-da-minha-aposta-que-eu-ganhei_4e33i2ZXH7Idomhv,No dia 29/07/2022 fiz uma aposta de vários times um combinado e todos deram certo e a bet nacional está alegando que está aguardando uma comissão dar resposta de um resultado entre newcastle X atalanta. No qual newcastle ganhou de 1x0 e foi minha aposta .porém não paga o valor de 169.06 não é muito e imagine se fosse.
130,betnacional,"Apostei menos de 3,5 no jogo do Éverton x dínamo de Kiev hojeO jogo estava 4x0 mas anularam 1 gol e terminou 3x0 minha apost",red-errado_QKDkinQ1aNRRTVVo,Fiz uma aposta de 10$ reais em múltiplas de 7 times ganhei os 7 palpites  mais o jogo do newcastle city continua pendente sem cobertura de partida até agora não recebi meu bilhete de 345$ reais oque devo fazer?
131,betnacional,"Fiz aposta de novo, do mesmo time da  primeira reclamação,  não paga o prêmio, não devolve o valor apostado ,diz que minha conta e",nao-paga-aposta-cancelada-depois-que-voce-ganha_JXe39U4yne04w5k-,"Apostei menos de 3,5 no jogo do Éverton x dínamo de Kiev hojeO jogo estava 4x0 mas anularam 1 gol e terminou 3x0 minha apostada deu Red peço que confiram aí prfv erraram ao corrigir "
132,betnacional,"Boa tarde, fiz um depósito no valor de 20 reais para o Betnacional e até agora não caiu o valor, e tem jogo 13:00 de hoje dia 29/0",deposito-no-betnacional-nao-caiu_sfBv4Ny8zRBv0hwV,"Fiz aposta de novo, do mesmo time da  primeira reclamação,  não paga o prêmio, não devolve o valor apostado ,diz que minha conta estava negativa , como se não tem como aposta sem saldo, ganhei ontem no jogoso sao paulo até hj não pagou ,"
133,betnacional,"Fiz uma aposta e ganhei $104,18 e me pagou só $59 ",me-pagou-o-valor-errado_IDc7frZxpkynRrkD,"Boa tarde, fiz um depósito no valor de 20 reais para o Betnacional e até agora não caiu o valor, e tem jogo 13:00 de hoje dia 29/07, espero que possam me ajudar"
134,betnacional,Como pode vc querer encerrar a aposta e o site não aceita o encerramento mostrando que está dando erro perdi uma quantia boa agora,encerramento-de-aposta_acKLPeStO5fePMs1,"Fiz uma aposta e ganhei $104,18 e me pagou só $59 "
135,betnacional,"O sistema lento pra confirmar as apostas na hora do jogo, fica eternamente fazendo loading, quando atualizei ele duplicou a aposta",o-sistema-lento-pra-confirmar-na-hora-dos-jogos-e-ainda-duplica_2RctcK6Tay097Mto,Como pode vc querer encerrar a aposta e o site não aceita o encerramento mostrando que está dando erro perdi uma quantia boa agora por causa do erro de vcs e como fica o consumidor????
136,betnacional,"Já joguei várias vezes e sempre consegui sacar valores normais, agora pela primeira vez que fui sacar mais que mil, apostando uma ",nao-consigo-sacar-o-dinheiro_PlaZZZ5EXIdE2z9e,"O sistema lento pra confirmar as apostas na hora do jogo, fica eternamente fazendo loading, quando atualizei ele duplicou a aposta. Eu tento reclamar no suporte e não dão nenhum feedback. Não dá nenhum protocolo, e ainda apagaram todo o meu histórico das apostas. É horrível o sistema, o suporte idem."
137,betnacional,Eu coloquei a partida menos 3.5 e o jogo foi 1x0.E quando fui ver tava dando partida abandonada e eu acertei o bilhete.,partida-alianza-lima-x-alianza-atletico_zGvourDHTqbpM8rC,"Já joguei várias vezes e sempre consegui sacar valores normais, agora pela primeira vez que fui sacar mais que mil, apostando uma quantia alta, tem dizendo que não posso sacar meu dinheiro, pois não apostei 100% do valor em uma cotação 1.2, sendo que a cotação foi 2.3, ou seja, ela não querem me pagar, e com isso, fico com meu dinheiro preso o tempo inteiro..Minha conta: Benisov"
138,betnacional,Estava no betnacional fazendo apostas e do nada apareceu que fui bloqueado até agora nada resolvido e ainda tenho uma aposta feita,minha-conta-foi-bloqueada_jFK75HybMs8by2Pp,Eu coloquei a partida menos 3.5 e o jogo foi 1x0.E quando fui ver tava dando partida abandonada e eu acertei o bilhete.
139,betnacional,"Hoje por volta de 13:00 estava com 8,10 reais ganhei a aposta de 9,00 totalizando 17,10 no momento atualizou a página e estava com",cancela-apostas-feitas-depois-do-ganho-e-tambem-falam-que-vc-estava-com-saldo-devedor_5DvKc6m8r-xHVmzN,Estava no betnacional fazendo apostas e do nada apareceu que fui bloqueado até agora nada resolvido e ainda tenho uma aposta feita la
140,betnacional,A BetNacional  anularam as partidas de ontem (24/07/2022) que apostei corretamente e acertei todos os placares..Favor ,partidas-anuladas-que-conquistei-os-resultados_zpcM2UN1TE6rZ3UI,"Hoje por volta de 13:00 estava com 8,10 reais ganhei a aposta de 9,00 totalizando 17,10 no momento atualizou a página e estava com 3,37 uma aposta desse time anexo cancelada e não paga o valores na e a primeira vez , tem vergonha de jogadores de futebol fazer propaganda de um site que vive [Editado pelo Reclame Aqui] seus cliente ou cancelando jogos ganhos sem motivo Meu nome Alexandre scapuciniSem contar vc aposta ganha e fala que vc apostou depois do gol, se fosse verdade a aposta não entraria "
141,betnacional,"Já tentei me cadastrar, informando meu cpf corretamente, porém aparace a mensagem informando que o meu cpf não é válido. Seguir or",nao-consigo-me-cadastrar_NdcaIQl-zAwqlkln,"A BetNacional  anularam as partidas de ontem (24/07/2022) que apostei corretamente e acertei todos os placares..Favor verificar este erro, se não não irei mais apostar nesta plataforma.Espero eu seja recompensado no valor das apostas pelos resultados conquistados.Atte. Gabriel Mellol"
142,betnacional,Eu faço apostas dos os dias na casa de aposta bet nacional já estou percebendo que na está mim pagando várias apostas ontem na par,jogos_kX5hVYmPgm1hs9cW,"Já tentei me cadastrar, informando meu cpf corretamente, porém aparace a mensagem informando que o meu cpf não é válido. Seguir orientação do atendente, entrei em contato com a Receita Federal, verifiquei todos os meus dados. Está tudo regular. Com o meu cpf consigo tirar passaporte, abrir conta em bancos, comprar carro etc. Mas essa casa de aposta continua alegando que o meu cpf não é válido. No meu último contato, conversei com o atendente Newton, mas esse, de forma grosseira, se limitou a dizer que eu deveria entrar em contato com a Receita Federal. Que absurdo!"
143,betnacional,"Fiz um depósito de 5,00 reais no site da betnacional e o dinheiro na entrou na minha conta pra eu realizar a aposta, tenho o compr",deposito-que-nao-caiu_Xjni2QTRhCzyB1qp,Eu faço apostas dos os dias na casa de aposta bet nacional já estou percebendo que na está mim pagando várias apostas ontem na partida entre Flamengo e Avaí ganhei mais não recebi nada eu estava assistindo o jogo o tempo todo hoje na partida atlético camionetes aposta no empate quero pedir o estorno de todas as apostas que ganhei quero o meu dinheiro celia Candido 
144,betnacional,Preciso alterar o email pq n consigo acessar o aplicativo ,email_TziqkpOp6KvPpkcK,"Fiz um depósito de 5,00 reais no site da betnacional e o dinheiro na entrou na minha conta pra eu realizar a aposta, tenho o comprovante da transferência. Espero que me devolvam o dinheiro por favor "
145,betnacional,Não estou conseguindo abrir o aplicativo ,aplicativo_nVUIYoahXFosfNDz,Preciso alterar o email pq n consigo acessar o aplicativo 
146,betnacional,Eu preciso alterar o email.Pq eu n estou conseguindo entrar no aplicativo ,como-posso-alterar-meu-email_Kz-ALmi16m5AyYzq,Não estou conseguindo abrir o aplicativo 
147,betnacional,"Empresa nao da o devido respeito ao usuário, ja entrei em contato pelo chat pelo email e nao tenho o respaldo. ",programa-jogo-responsavel-nao-funciona_eLfNdAtcPN6KPJ-v,Eu preciso alterar o email.Pq eu n estou conseguindo entrar no aplicativo 
148,betnacional,"Fiz uma aposta Data/Hora20/07/2022 14:52TicketNS5114511236901878ApostaR$ 3,00Deu que a partida",jogo-abandonado_UZdK6uMjeN5BtwY1,"Empresa nao da o devido respeito ao usuário, ja entrei em contato pelo chat pelo email e nao tenho o respaldo. "
149,betnacional,E eu que apostei 198 reais que um time ou ganharia ou empataria..aí tava no final do jogo quando fui ver apareceu que eu apostei q,mudanca-da-aposta-pelo-betnacional-sozinho_-5s_OFZbLY_d8ula,"Fiz uma aposta Data/Hora20/07/2022 14:52TicketNS5114511236901878ApostaR$ 3,00Deu que a partida foi abandonada e até então não voltou o dinheiro ."
150,betnacional,"Muita instabilidade, deixei de fazer muitos cash out por instabilidade. E também muitas apostas por demorar demais para contabiliz",site-instavel-furada-o-pior-que-ja-usei_K_D7v7r1wEUVmfL5,E eu que apostei 198 reais que um time ou ganharia ou empataria..aí tava no final do jogo quando fui ver apareceu que eu apostei q o time apenas venceria. No fim deu empate e perdi meus 198. Nem apareceu a opção para eu confirmar nada. Enfim.lá se foi meu dinheiro 
151,betnacional,Olá não lembro minha senha aí quando vou coloca em esquecer a senha aí coloco imail só dá imail não cadastrado como fasso pra recu,nao-consigo-recuperar-minha-conta_cvrYEc817Cv3GpoS,"Muita instabilidade, deixei de fazer muitos cash out por instabilidade. E também muitas apostas por demorar demais para contabilizar uma aposta ganha. Site deixa a desejar."
152,betnacional,Sempre que estou levando vantagem no encerramento de uma aposta o sistema buga e nunca aceitam o encerramento!vou ficar no prejuíz,problema-ao-encerrar-apostas_ajRB7gyaJiCArI1X,Olá não lembro minha senha aí quando vou coloca em esquecer a senha aí coloco imail só dá imail não cadastrado como fasso pra recuperar minha conta.
153,betnacional,Apostei que no jogo do Flamengo dava menos de 7.5 cartões e deu 7 e eles colocaram perdida minha aposta ,ganhei-a-aposta-e-colocaram-perdida_lmrvQUE0DZf2cI5Y,Sempre que estou levando vantagem no encerramento de uma aposta o sistema buga e nunca aceitam o encerramento!vou ficar no prejuízo?
154,betnacional,"Fiz um depósito via pix de 1 mil( mil Reais) para realizar uma aposta específica, porém ao tentar realizar a mesma o site ficou fo",nao-me-deixam-sacar_sTB7XOJOo19_W4WU,Apostei que no jogo do Flamengo dava menos de 7.5 cartões e deu 7 e eles colocaram perdida minha aposta 
155,betnacional,Fiz um jogo de 100 reais e ganhei os jogos só que até agora está nos jogos pendentes e a grana não libera para saque Jogo qu,ganhei-a-aposta-e-nao-sai-de-pendentes_LcSw6qULLLGRldh4,"Fiz um depósito via pix de 1 mil( mil Reais) para realizar uma aposta específica, porém ao tentar realizar a mesma o site ficou fora do Ar e quando retornou não foi possível realizar pois já havia começado a partida, então decidi transferir de volta para minha conta, porém não estão permitindo pois segundo a plataforma eu sou obrigado a usar 100% do valor depositado, é um absurdo sendo que o site que ficou fora. "
156,betnacional,"Fiz aposta,ganhei e até agora nada de atualização,tento o chat e sem sucesso.meu login é fvl2014",fiz-aposta-ontem-2007-ganhei-e-ate-agora-nao-atualizaram_DB_lUyqU62hUcGa5,Fiz um jogo de 100 reais e ganhei os jogos só que até agora está nos jogos pendentes e a grana não libera para saque Jogo que está pendente Chapecoense e guaranyQue apostei empate 
157,betnacional,"Estava gastando muito pedi ajuda pedi para cancelar minha conta pelo motivo que nao estava conseguindo me controlar, o atendente d",empresa-nao-respeita-o-jogo-responsavel--pedi-ajuda-e-nao-me-atenderam_PRce1LlsYmJt7fsJ,"Fiz aposta,ganhei e até agora nada de atualização,tento o chat e sem sucesso.meu login é fvl2014"
158,betnacional,"Fiz a solicitação ontem as 23hrs, hoje ainda não foi processado a transferência.. preciso de ajuda, pois realizei outras operações",solicitacao-de-saque-demorando_MFFVpMjdtQJt4l3Z,"Estava gastando muito pedi ajuda pedi para cancelar minha conta pelo motivo que nao estava conseguindo me controlar, o atendente disse que quando acontece isso a conta nao pode mais ser reaberta.So que comigo nao aconteceu isso, continuei recebendo promoções no email, dai entrei em contato e pedi para reabrir a conta, Dia 28/06/22 eles reabriram ela. eles reabriram sem perguntar nada.so que com isso acabei com o mesmo problema, o jogo compulsivo, acabei gastando 18 k.entrei em contato para pedir o histórico do chat ate hj nao me enviaram.gastei dinheiro que nao podia ter gastado.pedi ajuda para eles e acabaram foi me ferrando mais ainda.pedi o histórico  das conversar feitas pela chat para provar o pedido de bloqueio era sem tempo determinado, so que nao respondem o email.Vou ter que entrar na justiça  contra essa empresa!!"
159,betnacional,Fiz transferência via pix da plataforma para minha conta bancária ontem as 23:18. E ainda não recebi o valor na minha conta. Quero,pagamento_kDTwUrFcmBA1agnR,"Fiz a solicitação ontem as 23hrs, hoje ainda não foi processado a transferência.. preciso de ajuda, pois realizei outras operações via pix, e esta normal."
160,betnacional,Não está aparecendo minhas apostas,nao-esta-aparecendo-minhas-apostas_EJOMUdhjrhrAzSU1,"Fiz transferência via pix da plataforma para minha conta bancária ontem as 23:18. E ainda não recebi o valor na minha conta. Quero saber o motivo, sendo que era para mim mesmo ( titular da plataforma) ."
161,betnacional,Queria saber o motivo de o dinheiro não ter caído na minha conta.. saquei  200 reais já faz alguns minutos e até agr nada ,fiz-um-saque--de-200-reais-e-nao-caiu-na-minha-conta_FCBRlr0jCD9Z6-nf,Não está aparecendo minhas apostas
162,betnacional,Ganhei 196 da minha aposta fui sacar na minha conta como sempre faço e não caiu até agora,saque_tMjbH47do3oDxqo5,Queria saber o motivo de o dinheiro não ter caído na minha conta.. saquei  200 reais já faz alguns minutos e até agr nada 
163,betnacional,"Eu fiz uma múltipla e todas estava batendo do nada cash ficou indisponível, inter ganhando ficava indisponível, era são Paulo empa",site-e-encerramento-de-aposta_tc2wY_9JXBrFEAQx,Ganhei 196 da minha aposta fui sacar na minha conta como sempre faço e não caiu até agora
164,betnacional,"Tento entrar com meu e-mail e senha e diz que a senha está errada, já tentei trocar a senha, entro com a senha nova que troquei e ",nao-consigo-acesso-a-minha-conta_lsJJw5tn-D-aRoBC,"Eu fiz uma múltipla e todas estava batendo do nada cash ficou indisponível, inter ganhando ficava indisponível, era são Paulo empatou fica disponível. engraçado que isso só acontecia quando o são Paulo fazia gol. porém eu tinha apostado no inter. não tem como falar que o site estava em manutenção. E não é a primeira vez que acontece, e tbm não sou o primeiro a reclamar disso."
165,betnacional,Estava prestes a encerrar a minha aposta e o site simplesmente me deslogou e não permitiu mais que eu entrasse ocasionando na perd,o-site-nao-me-permite-mais-logar_Hy83YY2ml5mGJusv,"Tento entrar com meu e-mail e senha e diz que a senha está errada, já tentei trocar a senha, entro com a senha nova que troquei e mesmo assim dá erro da senha. Já começo a duvidar da confiabilidade do site. Aguardo retorno para solução do problema."
166,betnacional,"Estou tentando acessar minha conta com a senha correta e não consigo e não consigo criar uma nova senha, pois o link que chega no ",problemas-ao-realizar-login_8UWfD9OzOvsYa3JJ,"Estava prestes a encerrar a minha aposta e o site simplesmente me deslogou e não permitiu mais que eu entrasse ocasionando na perda de dinheiro. O time estava empatando, eu ia retirar e ele me quitou, depois consegui logar de novo, o time virou e mais uma vez, na hora que iria encerrar a aposta o site me deslogou e  não permitiu mais o acesso. Deixei de ganhar R$160,00. Já não é a primeira vez que isso acontece.  Ao invés de resolverem, eles retiraram até o chat. Não recomendo esse site para ninguém. Só dá dor de cabeça e nunca tem uma resolução."
167,betnacional,"Não consigo acessar minha conta, tentei algumas vezes e para não bloquear a conta informei meu e-mail, porém não chega nada no meu",nao-consigo-acessar-minha-conta_Ab00edxM5d3O64VZ,"Estou tentando acessar minha conta com a senha correta e não consigo e não consigo criar uma nova senha, pois o link que chega no meu email, não carrega."
168,betnacional,"Hoje no dia 20/07/2022 fiz algumas apostas, todas elas estavao boas para serem encerradas, porém o BetNacional novamente sofreu pa",toda-vez-quando-as-apostas-estao-boa-eles-dizem-que-sofrem-de-panes-do-sistema_4TOYLvMoEkdfb48L,"Não consigo acessar minha conta, tentei algumas vezes e para não bloquear a conta informei meu e-mail, porém não chega nada no meu e-mail e não consigo acessar "
